TheTime,AIN0,,AIN1,AIN2,AIN3,,AVERAGE,AIN1,TIME,a
42333.62085,2.414889,0.292,2.602515,2.451109,1.379605,,,2.637765,0.192,2.015202266
42333.62085,2.41992,0.293,2.592444,2.456138,1.379605,,,2.617622,0.193,1.008052266
42333.62085,2.409857,0.294,2.597479,2.461167,1.389663,,,2.587408,0.194,-0.502647734
42333.62085,2.404825,0.295,2.597479,2.44608,1.394692,,,2.617622,0.195,1.008052266
42333.62085,2.404825,0.296,2.587408,2.456138,1.384634,,,2.642801,0.196,2.267002266
42333.62085,2.399794,0.297,2.597479,2.451109,1.379605,,,2.612587,0.197,0.756302266
42333.62085,2.399794,0.298,2.602515,2.44608,1.384634,,,2.562229,0.198,-1.761597734
42333.62085,2.399794,0.299,2.607551,2.44608,1.389663,,,2.557193,0.199,-2.013397734
42333.62085,2.409857,0.3,2.592444,2.44608,1.389663,,,2.567265,0.2,-1.509797734
42333.62085,2.409857,0.301,2.587408,2.441051,1.384634,,,,,
42333.62085,2.414889,0.302,2.587408,2.451109,1.384634,,,,,
42333.62085,2.409857,0.303,2.597479,2.44608,1.384634,,,,,
42333.62085,2.399794,0.304,2.597479,2.441051,1.379605,,,,,
42333.62085,2.38973,0.305,2.582372,2.44608,1.389663,,,,,
42333.62085,2.384699,0.306,2.582372,2.441051,1.389663,,,,,
42333.62085,2.38973,0.307,2.587408,2.436022,1.379605,,,,,
42333.62085,2.394762,0.308,2.597479,2.451109,1.379605,,,,,
42333.62085,2.399794,0.309,2.597479,2.451109,1.389663,,,,,
42333.62085,2.409857,0.31,2.607551,2.44608,1.379605,,,,,
42333.62085,2.409857,0.311,2.597479,2.441051,1.379605,,,,,
42333.62085,2.409857,0.312,2.602515,2.451109,1.384634,,,,,
42333.62085,2.409857,0.313,2.607551,2.456138,1.394692,,,,,
42333.62085,2.399794,0.314,2.602515,2.44608,1.379605,,,,,
42333.62085,2.399794,0.315,2.587408,2.451109,1.384634,,,,,
42333.62085,2.404825,0.316,2.592444,2.451109,1.384634,,,,,
42333.62085,2.38973,0.317,2.582372,2.436022,1.384634,,,,,
42333.62085,2.404825,0.318,2.597479,2.441051,1.384634,,,,,
42333.62085,2.409857,0.319,2.597479,2.451109,1.384634,,,,,
42333.62085,2.409857,0.32,2.597479,2.441051,1.384634,,,,,
42333.62085,2.41992,0.321,2.602515,2.451109,1.389663,,,,,
42333.62085,2.409857,0.322,2.597479,2.461167,1.384634,,,,,
42333.62085,2.399794,0.323,2.592444,2.451109,1.379605,,,,,
42333.62085,2.399794,0.324,2.602515,2.451109,1.394692,,,,,
42333.62085,2.394762,0.325,2.587408,2.456138,1.389663,,,,,
42333.62085,2.38973,0.326,2.587408,2.44608,1.389663,,,,,
42333.62085,2.394762,0.327,2.592444,2.441051,1.389663,,,,,
42333.62085,2.404825,0.328,2.602515,2.44608,1.384634,,,,,
42333.62085,2.404825,0.329,2.597479,2.451109,1.384634,,,,,
42333.62085,2.404825,0.33,2.602515,2.44608,1.384634,,,,,
42333.62085,2.414889,0.331,2.612587,2.451109,1.389663,,,,,
42333.62085,2.404825,0.332,2.602515,2.461167,1.389663,,,,,
42333.62085,2.404825,0.333,2.597479,2.456138,1.394692,,,,,
42333.62085,2.399794,0.334,2.592444,2.44608,1.389663,,,,,
42333.62085,2.399794,0.335,2.587408,2.44608,1.384634,,,,,
42333.62085,2.404825,0.336,2.597479,2.44608,1.379605,,,,,
42333.62085,2.38973,0.337,2.592444,2.44608,1.379605,,,,,
42333.62085,2.394762,0.338,2.602515,2.44608,1.384634,,,,,
42333.62085,2.404825,0.339,2.592444,2.441051,1.384634,,,,,
42333.62085,2.409857,0.34,2.597479,2.441051,1.384634,,,,,
42333.62085,2.409857,0.341,2.607551,2.44608,1.384634,,,,,
42333.62085,2.414889,0.342,2.597479,2.456138,1.379605,,,,,
42333.62085,2.409857,0.343,2.602515,2.451109,1.394692,,,,,
42333.62085,2.404825,0.344,2.597479,2.456138,1.394692,,,,,
42333.62085,2.399794,0.345,2.592444,2.44608,1.389663,,,,,
42333.62085,2.394762,0.346,2.587408,2.456138,1.379605,,,,,
42333.62085,2.394762,0.347,2.592444,2.456138,1.379605,,,,,
42333.62085,2.399794,0.348,2.597479,2.441051,1.389663,,,,,
42333.62085,2.404825,0.349,2.597479,2.44608,1.389663,,,,,
42333.62085,2.409857,0.35,2.597479,2.44608,1.389663,,,,,
42333.62085,2.414889,0.351,2.602515,2.441051,1.384634,,,,,
42333.62085,2.409857,0.352,2.607551,2.456138,1.389663,,,,,
42333.62085,2.404825,0.353,2.592444,2.456138,1.389663,,,,,
42333.62085,2.399794,0.354,2.597479,2.451109,1.384634,,,,,
42333.62085,2.38973,0.355,2.592444,2.456138,1.384634,,,,,
42333.62085,2.394762,0.356,2.582372,2.456138,1.379605,,,,,
42333.62085,2.394762,0.357,2.602515,2.441051,1.379605,,,,,
42333.62085,2.38973,0.358,2.597479,2.441051,1.384634,,,,,
42333.62085,2.399794,0.359,2.602515,2.441051,1.389663,,,,,
42333.62085,2.409857,0.36,2.602515,2.44608,1.379605,,,,,
42333.62085,2.409857,0.361,2.602515,2.451109,1.384634,,,,,
42333.62085,2.409857,0.362,2.592444,2.441051,1.384634,,,,,
42333.62085,2.399794,0.363,2.592444,2.451109,1.384634,,,,,
42333.62085,2.399794,0.364,2.597479,2.456138,1.384634,,,,,
42333.62085,2.384699,0.365,2.587408,2.456138,1.389663,,,,,
42333.62085,2.384699,0.366,2.587408,2.451109,1.389663,,,,,
42333.62085,2.38973,0.367,2.597479,2.441051,1.384634,,,,,
42333.62085,2.399794,0.368,2.597479,2.44608,1.384634,,,,,
42333.62085,2.399794,0.369,2.597479,2.44608,1.384634,,,,,
42333.62085,2.409857,0.37,2.597479,2.451109,1.379605,,,,,
42333.62085,2.409857,0.371,2.592444,2.451109,1.394692,,,,,
42333.62085,2.404825,0.372,2.592444,2.451109,1.389663,,,,,
42333.62085,2.409857,0.373,2.597479,2.451109,1.389663,,,,,
42333.62085,2.399794,0.374,2.597479,2.441051,1.379605,,,,,
42333.62085,2.404825,0.375,2.587408,2.451109,1.399721,,,,,
42333.62085,2.394762,0.376,2.592444,2.456138,1.379605,,,,,
42333.62085,2.394762,0.377,2.592444,2.44608,1.379605,,,,,
42333.62085,2.399794,0.378,2.602515,2.44608,1.389663,,,,,
42333.62085,2.409857,0.379,2.602515,2.44608,1.384634,,,,,
42333.62085,2.409857,0.38,2.602515,2.441051,1.389663,,,,,
42333.62085,2.414889,0.381,2.597479,2.451109,1.379605,,,,,
42333.62085,2.424952,0.382,2.592444,2.456138,1.389663,,,,,
42333.62085,2.409857,0.383,2.607551,2.461167,1.389663,,,,,
42333.62085,2.399794,0.384,2.592444,2.456138,1.384634,,,,,
42333.62085,2.399794,0.385,2.592444,2.461167,1.384634,,,,,
42333.62085,2.38973,0.386,2.592444,2.456138,1.384634,,,,,
42333.62085,2.38973,0.387,2.592444,2.44608,1.394692,,,,,
42333.62085,2.38973,0.388,2.597479,2.456138,1.394692,,,,,
42333.62085,2.38973,0.389,2.587408,2.44608,1.384634,,,,,
42333.62085,2.41992,0.39,2.602515,2.441051,1.379605,,,,,
42333.62085,2.409857,0.391,2.602515,2.451109,1.379605,,,,,
42333.62085,2.409857,0.392,2.597479,2.456138,1.384634,,,,,
42333.62085,2.394762,0.393,2.597479,2.451109,1.384634,,,,,
42333.62085,2.394762,0.394,2.597479,2.456138,1.389663,,,,,
42333.62085,2.38973,0.395,2.582372,2.456138,1.384634,,,,,
42333.62085,2.394762,0.396,2.587408,2.451109,1.379605,,,,,
42333.62085,2.38973,0.397,2.597479,2.44608,1.394692,,,,,
42333.62085,2.399794,0.398,2.602515,2.436022,1.384634,,,,,
42333.62085,2.404825,0.399,2.602515,2.436022,1.384634,,,,,
42333.62085,2.409857,0.4,2.602515,2.44608,1.394692,,,,,
42333.62085,2.414889,0.401,2.602515,2.44608,1.379605,,,,,
42333.62085,2.414889,0.402,2.597479,2.456138,1.384634,,,,,
42333.62085,2.399794,0.403,2.597479,2.451109,1.384634,,,,,
42333.62085,2.404825,0.404,2.597479,2.461167,1.379605,,,,,
42333.62085,2.404825,0.405,2.587408,2.451109,1.384634,,,,,
42333.62085,2.399794,0.406,2.592444,2.44608,1.389663,,,,,
42333.62085,2.399794,0.407,2.592444,2.44608,1.384634,,,,,
42333.62085,2.399794,0.408,2.602515,2.44608,1.389663,,,,,
42333.62085,2.404825,0.409,2.597479,2.44608,1.384634,,,,,
42333.62085,2.409857,0.41,2.602515,2.44608,1.384634,,,,,
42333.62085,2.414889,0.411,2.597479,2.441051,1.384634,,,,,
42333.62085,2.404825,0.412,2.597479,2.456138,1.374576,,,,,
42333.62085,2.404825,0.413,2.607551,2.456138,1.384634,,,,,
42333.62085,2.399794,0.414,2.602515,2.456138,1.374576,,,,,
42333.62085,2.399794,0.415,2.587408,2.461167,1.384634,,,,,
42333.62085,2.394762,0.416,2.587408,2.441051,1.389663,,,,,
42333.62085,2.399794,0.417,2.592444,2.441051,1.394692,,,,,
42333.62085,2.394762,0.418,2.597479,2.441051,1.384634,,,,,
42333.62085,2.399794,0.419,2.592444,2.44608,1.389663,,,,,
42333.62085,2.409857,0.42,2.602515,2.430993,1.384634,,,,,
42333.62085,2.414889,0.421,2.607551,2.44608,1.389663,,,,,
42333.62085,2.409857,0.422,2.607551,2.44608,1.379605,,,,,
42333.62085,2.404825,0.423,2.597479,2.44608,1.374576,,,,,
42333.62085,2.399794,0.424,2.597479,2.456138,1.379605,,,,,
42333.62085,2.394762,0.425,2.582372,2.456138,1.394692,,,,,
42333.62085,2.394762,0.426,2.582372,2.441051,1.384634,,,,,
42333.62085,2.394762,0.427,2.587408,2.451109,1.379605,,,,,
42333.62085,2.394762,0.428,2.592444,2.441051,1.379605,,,,,
42333.62085,2.409857,0.429,2.602515,2.44608,1.384634,,,,,
42333.62085,2.414889,0.43,2.607551,2.44608,1.389663,,,,,
42333.62085,2.414889,0.431,2.597479,2.441051,1.384634,,,,,
42333.62085,2.414889,0.432,2.597479,2.441051,1.384634,,,,,
42333.62085,2.409857,0.433,2.597479,2.44608,1.384634,,,,,
42333.62085,2.404825,0.434,2.592444,2.456138,1.374576,,,,,
42333.62085,2.394762,0.435,2.592444,2.461167,1.384634,,,,,
42333.62085,2.394762,0.436,2.582372,2.451109,1.394692,,,,,
42333.62085,2.394762,0.437,2.597479,2.44608,1.384634,,,,,
42333.62085,2.394762,0.438,2.607551,2.451109,1.394692,,,,,
42333.62085,2.404825,0.439,2.597479,2.44608,1.384634,,,,,
42333.62085,2.414889,0.44,2.602515,2.44608,1.389663,,,,,
42333.62085,2.41992,0.441,2.602515,2.456138,1.389663,,,,,
42333.62085,2.414889,0.442,2.597479,2.44608,1.384634,,,,,
42333.62085,2.414889,0.443,2.597479,2.451109,1.384634,,,,,
42333.62085,2.394762,0.444,2.597479,2.456138,1.389663,,,,,
42333.62085,2.394762,0.445,2.587408,2.451109,1.374576,,,,,
42333.62085,2.38973,0.446,2.597479,2.451109,1.389663,,,,,
42333.62085,2.394762,0.447,2.602515,2.451109,1.389663,,,,,
42333.62085,2.404825,0.448,2.602515,2.44608,1.384634,,,,,
42333.62085,2.404825,0.449,2.602515,2.441051,1.384634,,,,,
42333.62085,2.41992,0.45,2.602515,2.44608,1.394692,,,,,
42333.62085,2.41992,0.451,2.597479,2.44608,1.379605,,,,,
42333.62085,2.414889,0.452,2.602515,2.441051,1.389663,,,,,
42333.62085,2.409857,0.453,2.602515,2.44608,1.384634,,,,,
42333.62085,2.399794,0.454,2.597479,2.451109,1.379605,,,,,
42333.62085,2.394762,0.455,2.592444,2.44608,1.389663,,,,,
42333.62085,2.38973,0.456,2.592444,2.451109,1.389663,,,,,
42333.62085,2.394762,0.457,2.602515,2.44608,1.384634,,,,,
42333.62085,2.399794,0.458,2.587408,2.44608,1.384634,,,,,
42333.62085,2.414889,0.459,2.592444,2.44608,1.379605,,,,,
42333.62085,2.41992,0.46,2.602515,2.441051,1.379605,,,,,
42333.62085,2.409857,0.461,2.602515,2.451109,1.384634,,,,,
42333.62085,2.404825,0.462,2.597479,2.456138,1.384634,,,,,
42333.62085,2.404825,0.463,2.602515,2.456138,1.394692,,,,,
42333.62085,2.394762,0.464,2.592444,2.461167,1.389663,,,,,
42333.62085,2.394762,0.465,2.582372,2.451109,1.374576,,,,,
42333.62085,2.38973,0.466,2.592444,2.456138,1.384634,,,,,
42333.62085,2.38973,0.467,2.597479,2.44608,1.389663,,,,,
42333.62085,2.38973,0.468,2.592444,2.441051,1.389663,,,,,
42333.62085,2.394762,0.469,2.592444,2.44608,1.394692,,,,,
42333.62085,2.414889,0.47,2.602515,2.441051,1.384634,,,,,
42333.62085,2.424952,0.471,2.607551,2.441051,1.384634,,,,,
42333.62085,2.414889,0.472,2.602515,2.44608,1.384634,,,,,
42333.62085,2.414889,0.473,2.607551,2.451109,1.384634,,,,,
42333.62085,2.399794,0.474,2.597479,2.456138,1.384634,,,,,
42333.62085,2.394762,0.475,2.582372,2.456138,1.389663,,,,,
42333.62085,2.38973,0.476,2.582372,2.451109,1.384634,,,,,
42333.62085,2.399794,0.477,2.597479,2.451109,1.384634,,,,,
42333.62085,2.394762,0.478,2.597479,2.44608,1.389663,,,,,
42333.62085,2.399794,0.479,2.592444,2.456138,1.384634,,,,,
42333.62085,2.404825,0.48,2.602515,2.44608,1.384634,,,,,
42333.62085,2.404825,0.481,2.602515,2.441051,1.379605,,,,,
42333.62085,2.399794,0.482,2.602515,2.456138,1.379605,,,,,
42333.62085,2.409857,0.483,2.602515,2.456138,1.379605,,,,,
42333.62085,2.394762,0.484,2.602515,2.456138,1.389663,,,,,
42333.62085,2.38973,0.485,2.582372,2.456138,1.384634,,,,,
42333.62085,2.38973,0.486,2.587408,2.456138,1.374576,,,,,
42333.62085,2.399794,0.487,2.597479,2.441051,1.384634,,,,,
42333.62085,2.399794,0.488,2.607551,2.44608,1.389663,,,,,
42333.62085,2.404825,0.489,2.597479,2.441051,1.384634,,,,,
42333.62085,2.409857,0.49,2.597479,2.441051,1.379605,,,,,
42333.62085,2.409857,0.491,2.607551,2.44608,1.394692,,,,,
42333.62085,2.414889,0.492,2.597479,2.451109,1.379605,,,,,
42333.62085,2.404825,0.493,2.592444,2.456138,1.384634,,,,,
42333.62085,2.399794,0.494,2.597479,2.461167,1.384634,,,,,
42333.62085,2.394762,0.495,2.587408,2.461167,1.379605,,,,,
42333.62085,2.38973,0.496,2.602515,2.451109,1.379605,,,,,
42333.62085,2.399794,0.497,2.602515,2.44608,1.384634,,,,,
42333.62085,2.399794,0.498,2.597479,2.44608,1.384634,,,,,
42333.62085,2.404825,0.499,2.602515,2.441051,1.374576,,,,,
42333.62085,2.409857,0.5,2.602515,2.441051,1.394692,,,,,
42333.62085,2.41992,0.501,2.597479,2.44608,1.384634,,,,,
42333.62085,2.414889,0.502,2.607551,2.456138,1.389663,,,,,
42333.62085,2.414889,0.503,2.607551,2.451109,1.379605,,,,,
42333.62085,2.399794,0.504,2.602515,2.461167,1.384634,,,,,
42333.62085,2.394762,0.505,2.592444,2.456138,1.379605,,,,,
42333.62085,2.394762,0.506,2.587408,2.44608,1.379605,,,,,
42333.62085,2.394762,0.507,2.597479,2.451109,1.384634,,,,,
42333.62085,2.399794,0.508,2.592444,2.441051,1.379605,,,,,
42333.62085,2.404825,0.509,2.597479,2.451109,1.379605,,,,,
42333.62085,2.414889,0.51,2.602515,2.44608,1.389663,,,,,
42333.62085,2.404825,0.511,2.597479,2.44608,1.384634,,,,,
42333.62085,2.404825,0.512,2.597479,2.44608,1.384634,,,,,
42333.62085,2.399794,0.513,2.602515,2.456138,1.394692,,,,,
42333.62085,2.399794,0.514,2.587408,2.451109,1.384634,,,,,
42333.62085,2.394762,0.515,2.592444,2.451109,1.379605,,,,,
42333.62085,2.399794,0.516,2.587408,2.441051,1.394692,,,,,
42333.62085,2.394762,0.517,2.597479,2.441051,1.384634,,,,,
42333.62085,2.399794,0.518,2.597479,2.44608,1.384634,,,,,
42333.62085,2.399794,0.519,2.602515,2.451109,1.394692,,,,,
42333.62085,2.409857,0.52,2.607551,2.451109,1.379605,,,,,
42333.62085,2.404825,0.521,2.602515,2.44608,1.379605,,,,,
42333.62085,2.399794,0.522,2.587408,2.456138,1.384634,,,,,
42333.62085,2.404825,0.523,2.587408,2.461167,1.384634,,,,,
42333.62085,2.38973,0.524,2.592444,2.456138,1.379605,,,,,
42333.62085,2.399794,0.525,2.592444,2.44608,1.389663,,,,,
42333.62085,2.394762,0.526,2.597479,2.441051,1.389663,,,,,
42333.62085,2.399794,0.527,2.597479,2.44608,1.379605,,,,,
42333.62085,2.394762,0.528,2.592444,2.44608,1.389663,,,,,
42333.62085,2.399794,0.529,2.587408,2.451109,1.379605,,,,,
42333.62085,2.409857,0.53,2.597479,2.451109,1.379605,,,,,
42333.62085,2.404825,0.531,2.602515,2.451109,1.384634,,,,,
42333.62085,2.399794,0.532,2.602515,2.456138,1.384634,,,,,
42333.62085,2.409857,0.533,2.602515,2.456138,1.389663,,,,,
42333.62085,2.394762,0.534,2.587408,2.456138,1.384634,,,,,
42333.62085,2.399794,0.535,2.582372,2.456138,1.384634,,,,,
42333.62085,2.399794,0.536,2.592444,2.44608,1.384634,,,,,
42333.62085,2.409857,0.537,2.602515,2.44608,1.384634,,,,,
42333.62085,2.399794,0.538,2.597479,2.451109,1.389663,,,,,
42333.62085,2.404825,0.539,2.597479,2.44608,1.389663,,,,,
42333.62085,2.409857,0.54,2.602515,2.451109,1.384634,,,,,
42333.62085,2.399794,0.541,2.597479,2.441051,1.389663,,,,,
42333.62085,2.399794,0.542,2.597479,2.451109,1.384634,,,,,
42333.62085,2.399794,0.543,2.597479,2.451109,1.389663,,,,,
42333.62085,2.394762,0.544,2.587408,2.456138,1.389663,,,,,
42333.62085,2.394762,0.545,2.587408,2.456138,1.384634,,,,,
42333.62085,2.404825,0.546,2.592444,2.451109,1.394692,,,,,
42333.62085,2.404825,0.547,2.592444,2.451109,1.384634,,,,,
42333.62085,2.399794,0.548,2.592444,2.451109,1.384634,,,,,
42333.62085,2.409857,0.549,2.602515,2.456138,1.389663,,,,,
42333.62085,2.404825,0.55,2.597479,2.44608,1.399721,,,,,
42333.62085,2.404825,0.551,2.592444,2.456138,1.379605,,,,,
42333.62085,2.404825,0.552,2.597479,2.441051,1.384634,,,,,
42333.62085,2.399794,0.553,2.602515,2.451109,1.389663,,,,,
42333.62085,2.394762,0.554,2.592444,2.456138,1.384634,,,,,
42333.62085,2.38973,0.555,2.582372,2.456138,1.379605,,,,,
42333.62085,2.399794,0.556,2.592444,2.456138,1.384634,,,,,
42333.62085,2.404825,0.557,2.592444,2.461167,1.384634,,,,,
42333.62085,2.409857,0.558,2.592444,2.44608,1.379605,,,,,
42333.62085,2.414889,0.559,2.597479,2.451109,1.384634,,,,,
42333.62085,2.414889,0.56,2.602515,2.451109,1.384634,,,,,
42333.62085,2.414889,0.561,2.597479,2.451109,1.379605,,,,,
42333.62085,2.409857,0.562,2.602515,2.44608,1.389663,,,,,
42333.62085,2.404825,0.563,2.607551,2.451109,1.394692,,,,,
42333.62085,2.399794,0.564,2.592444,2.44608,1.384634,,,,,
42333.62085,2.394762,0.565,2.587408,2.451109,1.394692,,,,,
42333.62085,2.399794,0.566,2.602515,2.451109,1.389663,,,,,
42333.62085,2.399794,0.567,2.597479,2.456138,1.384634,,,,,
42333.62085,2.409857,0.568,2.597479,2.456138,1.389663,,,,,
42333.62085,2.414889,0.569,2.607551,2.456138,1.389663,,,,,
42333.62085,2.409857,0.57,2.602515,2.451109,1.384634,,,,,
42333.62085,2.404825,0.571,2.597479,2.456138,1.394692,,,,,
42333.62085,2.399794,0.572,2.592444,2.451109,1.394692,,,,,
42333.62085,2.394762,0.573,2.592444,2.456138,1.379605,,,,,
42333.62085,2.38973,0.574,2.582372,2.456138,1.379605,,,,,
42333.62085,2.394762,0.575,2.597479,2.451109,1.394692,,,,,
42333.62085,2.394762,0.576,2.592444,2.451109,1.379605,,,,,
42333.62085,2.404825,0.577,2.602515,2.44608,1.389663,,,,,
42333.62085,2.404825,0.578,2.587408,2.451109,1.384634,,,,,
42333.62085,2.414889,0.579,2.602515,2.441051,1.389663,,,,,
42333.62085,2.409857,0.58,2.612587,2.451109,1.379605,,,,,
42333.62085,2.404825,0.581,2.597479,2.44608,1.384634,,,,,
42333.62085,2.409857,0.582,2.602515,2.451109,1.384634,,,,,
42333.62085,2.404825,0.583,2.607551,2.44608,1.384634,,,,,
42333.62085,2.399794,0.584,2.587408,2.456138,1.389663,,,,,
42333.62085,2.394762,0.585,2.587408,2.44608,1.379605,,,,,
42333.62085,2.394762,0.586,2.597479,2.441051,1.384634,,,,,
42333.62085,2.399794,0.587,2.597479,2.436022,1.389663,,,,,
42333.62085,2.409857,0.588,2.602515,2.451109,1.384634,,,,,
42333.62085,2.409857,0.589,2.597479,2.44608,1.384634,,,,,
42333.62085,2.414889,0.59,2.597479,2.451109,1.389663,,,,,
42333.62085,2.404825,0.591,2.597479,2.451109,1.384634,,,,,
42333.62085,2.404825,0.592,2.592444,2.456138,1.389663,,,,,
42333.62085,2.399794,0.593,2.592444,2.456138,1.389663,,,,,
42333.62085,2.399794,0.594,2.587408,2.466196,1.389663,,,,,
42333.62085,2.399794,0.595,2.592444,2.44608,1.379605,,,,,
42333.62085,2.399794,0.596,2.592444,2.451109,1.379605,,,,,
42333.62085,2.404825,0.597,2.602515,2.456138,1.389663,,,,,
42333.62085,2.404825,0.598,2.602515,2.451109,1.379605,,,,,
42333.62085,2.409857,0.599,2.597479,2.44608,1.384634,,,,,
42333.62085,2.414889,0.6,2.602515,2.44608,1.394692,,,,,
42333.62085,2.409857,0.601,2.602515,2.441051,1.384634,,,,,
42333.62085,2.414889,0.602,2.602515,2.44608,1.384634,,,,,
42333.62085,2.399794,0.603,2.602515,2.451109,1.384634,,,,,
42333.62085,2.399794,0.604,2.582372,2.456138,1.384634,,,,,
42333.62085,2.399794,0.605,2.582372,2.44608,1.389663,,,,,
42333.62085,2.394762,0.606,2.597479,2.456138,1.384634,,,,,
42333.62085,2.399794,0.607,2.607551,2.44608,1.379605,,,,,
42333.62085,2.409857,0.608,2.602515,2.44608,1.379605,,,,,
42333.62085,2.414889,0.609,2.602515,2.44608,1.389663,,,,,
42333.62085,2.404825,0.61,2.602515,2.451109,1.384634,,,,,
42333.62085,2.409857,0.611,2.597479,2.451109,1.389663,,,,,
42333.62085,2.399794,0.612,2.592444,2.451109,1.384634,,,,,
42333.62085,2.404825,0.613,2.597479,2.451109,1.389663,,,,,
42333.62085,2.394762,0.614,2.587408,2.456138,1.379605,,,,,
42333.62085,2.38973,0.615,2.587408,2.451109,1.384634,,,,,
42333.62085,2.38973,0.616,2.602515,2.451109,1.384634,,,,,
42333.62085,2.399794,0.617,2.597479,2.451109,1.384634,,,,,
42333.62085,2.404825,0.618,2.602515,2.451109,1.384634,,,,,
42333.62085,2.414889,0.619,2.607551,2.456138,1.384634,,,,,
42333.62085,2.414889,0.62,2.597479,2.44608,1.389663,,,,,
42333.62085,2.409857,0.621,2.592444,2.456138,1.384634,,,,,
42333.62085,2.414889,0.622,2.602515,2.451109,1.389663,,,,,
42333.62085,2.414889,0.623,2.587408,2.451109,1.384634,,,,,
42333.62085,2.399794,0.624,2.582372,2.451109,1.384634,,,,,
42333.62085,2.399794,0.625,2.592444,2.451109,1.394692,,,,,
42333.62085,2.404825,0.626,2.592444,2.441051,1.379605,,,,,
42333.62085,2.409857,0.627,2.597479,2.44608,1.394692,,,,,
42333.62085,2.414889,0.628,2.597479,2.44608,1.389663,,,,,
42333.62085,2.414889,0.629,2.602515,2.44608,1.379605,,,,,
42333.62085,2.41992,0.63,2.602515,2.44608,1.384634,,,,,
42333.62085,2.404825,0.631,2.597479,2.456138,1.384634,,,,,
42333.62085,2.399794,0.632,2.597479,2.451109,1.379605,,,,,
